,Prompt,Story
927,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الحب. الموضوع ديال القصة خاصو يكون الصحة والتغذية. بلاد الأحداث هي  اليمن. الأحداث كاينة في الفصل ديال الصيف. لازم القصة تكون فيها شي إحساس بالترقب. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"فصل الصيف كان طاغي في قرية صغيرة باليمن، حيث الشمس دايرة حلقة دهب فوق رؤوس الناس والأرض مشتاقة لنسمة هوا باردة. في هادي القرية كان ساكن ولدين هما يوسف وأمير. يوسف كان عندو 8 سنين وأمير 10 سنين، وكانو ديما مع بعضياتهم.

في يوم من الأيام، يوسف لاحظ بلي أمير مكيفرحش بحال العادة وجهو صفر وعينيه حزينة. 

""مالك يا أمير؟ باين عليك مريض؟"" يوسف سول بقلق.

أمير نهد بتعب، وقال: ""الصراحة، منين بدا الصيف وأنا حس براسي مقادش نعمل شي حاجة. كل نهار كنحس بالتعب.""

يوسف، بحب واهتمام لصاحبو، قرر يشارك معاه شي نصيحة سمعها من جدو: ""لازم تاكل مزيان يا أمير، الأكل الصحي مهم بزاف للتعب، خاصك تبعد على الحلويات والمشروبات الغازية اللي كتكثر منهم فصيف.""

بهاد النصيحة، يوسف وأمير بداو يديرو بحث على وصفات صحية وبداو يتعلمو كيفاش يحضروها وياكلوها معا سوا. مع مرور الأيام، أمير لقا راسو كيحس بالفرق. قوتو رجعات، والابتسامة عادت لوجهو.

""شكرا ليك يا يوسف، بفضل نصائحك صحتي تحسنات بزاف! معرفتش بلا بيك شنو كنت غادي ندير.""

يوسف ابتسم بفرح وقال: ""مكاينش شكر بين الصحاب. المهم ديما تهلا فصحتك لأنها كتبين بزاف على حبنا لراسنا.""

من داك النهار، يوسف وأمير تعاهدو يعتنو بصحتهم ويهتمو بالأكل الصحي. والقرية صبحات تعرفهم بكونهم صحاب الطاقة العالية والابتسامة اللي متفارقاش وجههم.

الدرس اللي تعلموه الدراري من هاد القصة هو كيف الحب بين الأصحاب واهتمامهم ببعضياتهم يمكن يساعد كل واحد منهم يعتني بصحتو ويعيش حياة أحسن. وبالاهتمام بالتغذية الصحية، الواحد يقدر يعيش حياة مليئة بالسعادة والطاقة."
928,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. النهاية ديال القصة خاصها تكون حزينة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. بلاد الأحداث هي  الإمارات العربية المتحدة. لازم القصة تكون فيها شي إحساس بالإحباط. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في الإمارات العربية المتحدة، كان فيه صبي صغير اسمو يوسف وقرده الصغير اللي سماه زيزو. يوسف كان باغي جداً يزرع شجرة تمر في حوش دارهم باش كل ما تكبر ياكل هو وزيزو من التمر. 

كل يوم، يوسف وزيزو كانوا يسقيو الشجرة ويهتمو بيها. يوسف كان كيقول لزيزو: ""تصور، واحد النهار هاد الشجرة غادي تولي كبيرة وخضراء وعامرة بالتمر، وحنا غادي ناكلوه معا!"" وزيزو كان كينقز من الفرحة ويصفق بيديه الصغيرة.

الأيام والشهور مرّو، والشجرة بدأت تكبر شوياً شوياً، ويوسف وزيزو كانو متشوقين لشوفة الثمر، ولكن، فجأة، جا صيف حار بزاف وما كانش فيه ما يكفي من الماء. يوسف كان يجري من هنا لهناك باش يدور على الماء لشجرتو وقرده، لكن كلشي كان صعيب.

""زيزو، خاصنا نصبر ونحاولو، ما نقدروش نخليو شجرتنا تموت!"" قال يوسف بحزن وهو كيشوف في عيون زيزو.

زيزو، بعينيه الصغيرين، كان كيحس بحزن صاحبو وكيحاول يعزيه. لكن، حتى بكل محاولاتهم، الشجرة ولات جافة ومارضاتش تعطي تمر.

يوسف قعد حدا الشجرة وقال لزيزو بدموع في عيونو: ""شوف، زيزو، حتى لو ما عندناش تمر ناكلو، المهم عندنا بعضياتنا ندعمو. ما كاينش شي دعم أحسن من دعم الصحاب.""

زيزو، بحزن عميق، حط يدو الصغيرة على يد يوسف، ومع هاد الحركة الضعيفة، أبانت الصداقة والحب اللي ما يقدروش يكونو مكسورين بسهولة.

النهاية كانت حزينة، ماكانش فيه تمر، لكن فالقصة ظهر شي أهم، الإحساس بالصداقة والدعم لما التوقعات ما تتحققش."
929,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. لازم الأحداث ديال القصة تكون في الجبال. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الحب. الموضوع ديال القصة خاصو يكون التاريخ والحضارات القديمة. بلاد الأحداث هي  موريتانيا. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان يا مكان، في جبال موريتانيا العالية، حيث الطبيعة الخلابة والأراضي الغنية بالتاريخ وقصص الأجداد، عاش طفل اسمو ياسين مع ختو الصغيرة سمية. ذات يوم، قرر ياسين وسمية يكتشفوا الجبال اللي قريبة من دارهم ويبحثوا عن آثار الحضارات القديمة اللي سمعوا عليها من جدهم.

مشيوا جنب بعض، يد في يد، ياسين كيحمي سمية ويهتم بيها. فجأة، لقاوا حجر كبير محفور فيه رسومات وكتابات قديمة. ياسين قال لسمية: ""شوفي سمية، هاد الحجر فيه سر من أسرار التاريخ ديالنا. الأجداد ديالنا كانوا هنا وعاشوا قصص كتيرة.""

سمية بتعجب وعيونها لامعين بالفرحة قالت: ""بصح؟ واش يقدروا يعلمونا شي حاجة؟""

ياسين ضحك وقال: ""آه، يقدروا يعلمونا القوة ديال الحب والعائلة. كيفاش نعتازو ببعضنا ونخليو التاريخ ديالنا حي في قلوبنا.""

قرر ياسين وسمية ياخدو الحجر معاهم للدار ليوريوه لجدهم ويعلمهم على المزيد من الحكايات والتاريخ ديال البلاد.

لما رجعو للدار وحكاو لجدهم على الحجر والرسومات اللي لقاو، جدهم ضحك بفرح وقال: ""ويلي، هادي قصة جدودنا العظام. إنتوما لقيتوا كنز حقيقي!""

ومن هنا، تعلم ياسين وسمية الدرس القيم على الحب وأهمية العائلة والتاريخ. كل ليلة، كانو يجتمعوا مع جدهم، يستمعوا لحكايات وأساطير موريتانيا القديمة، مما جعلهم أقرب لبعض وأكثر فهما لتاريخهم العريق.

وهكذا، ياسين وسمية عاشوا كل يوم بمغامرة جديدة، دايما يتعلمو ويكبرو في حب وسط جمال الطبيعة وغنى التاريخ. وعاشوا في سعادة وحب للأبد.

وهادي هي القصة ديال الحب والتاريخ في جبال موريتانيا."
930,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. لازم الأحداث ديال القصة تكون في المتحف. النهاية ديال القصة خاصها تكون سعيدة. عدد الأشخاص في القصة لازم يكون 1. بلاد الأحداث هي  الجزائر. الأحداث كاينة في الفصل ديال الخريف. زيد شي تحول ماشي متوقع ف الأحداث: التحول من حلم إلى واقع.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في الجزائر، خلال فصل الخريف، كان يعيش دري صغير اسمو عماد. عماد كان باغي يزور المتحف من بعد ما سمع بزاف ديال الحكايات العجيبة عليه من جدّو وجدّتو.

ذات يوم، قرر عماد يمشي للمتحف لوحدو. الشمس كانت دافئة وكان خص الشجر يفقد وراقو الذهبية والحمراء في الشارع. عماد وصل للمتحف، دخل وهو مليء بالحماس. المتحف كان عامر بقطع تاريخية من بلادو وكذا من بلاد بعيدة. عماد تمشى بين القاعات وعيونو تبرق بالدهشة.

بقا يجول حتى وقف عند تمثال كبير لفارس قديم من الجزائر. بينما كان كيتامل التمثال، عيا يغمض عيونو من التعب وبدا يحلم. في الحلم، التمثال تحرك وقال لعماد: ""تبعني، غادي نوريك سر داخل المتحف لم يشوفو حد قبلك.""

عماد، وهو في حلمو، بدا يتبع الفارس اللي خداه لقاعة سرية فالمتحف فيها كنوز ولوحات جميلة ما كايناش في العالم الواقعي. الفارس قال ليه: ""هاد الكنوز موجودة هنا بش تذكرك بالقيم ديال الشجاعة والإبداع.""

فجأة، عماد سمع صوت جدّو يوقظو، فتح عيونو ولقى راسو ناعس جنب التمثال في المتحف. مشى عند جدو وهو مفرح، بغا يحكي ليه على حلمو. ولكن قبل ما يبدا يهضر، لقا في يدو قطعة صغيرة من اللوحات اللي شاف في الحلم. عماد مابقاش يعرف واش كان داكشي حلم ولا واقع، لكن هادشي خلاه يبتاسم.

عماد رجع للدار مع جدو، وهو كيشوف في قطعة اللوحة وكيتساءل على الأسرار اللي بقات بعد. النهار داك في المتحف كان أحسن نهار في حيات عماد، وهو عمرو ماينساه.

من ديك النهارة، عماد كيزور المتحف ديما وكيشوف في القطع الفنية والتاريخية بعيون جديدة، بعيون شافت الأحلام تولي حقيقة."
931,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. لازم الأحداث ديال القصة تكون في الفضاء الخارجي. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 1. بلاد الأحداث هي  جزر القمر. النشاط: القراية. زيد شي تحول ماشي متوقع ف الأحداث: الكشف بلي الحدث الرئيسي كان خدعة.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في يوم من الأيام، كان في واحد الصغير سميتو أمير يعيش فجزر القمر. أمير كان باغي يعرف أكثر على الفضاء الخارجي، فقرر يمشي في مغامرة عظيمة مع كتابو المفضل على الفضاء.

أمير جلس تحت شجرة كبيرة وبدا يقرا في كتابو. فجأة، وهو كيقرا عن الكواكب والنجوم، لقا رسالة سرية مخباية بين صفحات الكتاب. الرسالة كاتقول ليه أنه لو تبع تعليمات معينة، يقدر يسافر للفضاء الخارجي!

أمير، متحمس وفرحان، بدا يتبع التعليمات. كيدور حوالين الشجرة ويعد حتى عشرة ويغمض عيونو... وفجأة، حس براسو خفيف وكأنه طاير!

لما حل عيونو، لقى راسو واقف على سطح كوكب غريب! كانت الأرض تحت رجليه وردية والسماء مليانة نجوم لامعة بألوان مختلفة. أمير تماماً مبهور وسعيد بالمناظر اللي كيشوف.

""مرحباً، أمير!"" قالت صوت غريب. أمير دار بسرعة ولكن ما لقى حد. ""أنا الكوكب اللي واقف عليه!"" زاد الصوت.

أمير كان متفاجئ وفي نفس الوقت فرحان. بدا يسول الكوكب على الفضاء والكواكب الأخرى. وكان الكوكب كيجاوبو وكيشارك معاه حكايات رائعة.

لكن، بعد شوية، الكوكب قال لأمير: ""الوقت ولى يرجع لبلادو"". أمير كان حزين شوية لكن فرحان بزاف بالمغامرة اللي عاش.

قبل ما يرجع، الكوكب كشف ليه بلي هادي كلها كانت خدعة! كل المغامرة كانت حلم مغامر وجميل وقع ليه وهو ناعس تحت الشجرة.

أمير فاق من النوم، وهو مبتسم. حتى لو كانت غير خدعة، هو عاش مغامرة فضائية رائعة. رجع يقرا فكتابو على الفضاء، وهو فرحان وممتن لأحلامو اللي خلاتو يعيش مغامرات خارقة.

وهاكدا، واحد النهار السعيد، سالا بخيال طاير بين النجوم، وأمير تعلم بلي القراية والخيال يمكن يديرو من العادي مغامرة استثنائية!"
932,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. النهاية ديال القصة خاصها تكون سعيدة. عدد الأشخاص في القصة لازم يكون 1. الدرس اللي نتعلموه من القصة هو كاين وقت للخدمة ووقت للعب. بلاد الأحداث هي  جيبوتي. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان يا مكان، فبلاد جيبوتي، كان فيه ولد صغير اسمو سليم. سليم كان عندو 9 سنين وكان بزاف حبوب ونشيط. بوحدو في الدار، كان دايما كيلاعب كرتو وكيجري وراها في كل الأنحاء، حتى في الدار كانت ماماه تقول ليه: ""سليم، خاصك تخلص واجباتك المدرسية قبل ما تلعب"".

في يوم من الأيام، وصل سليم من المدرسة وتفكر كلام ماماه. قرر يبدا بواجباتو المدرسية قبل ما يلعب بالكرة. ولكن، كان ديما يشوف الكرة من زاوية عينو وهو قاعد يكتب ويحسب. شوية بشوية، بدا يحس براسو فرحان أكثر ما كان كيقرا ويفهم. سليم قال في قلبو: ""إذا خلصت كاع هادشي دابا، غادي نقدر نلعب بلا هم، ونكون فرحان أكثر"".

وهاكا بدا يخدم بجهد أكبر، مابقاش يشاغل بالكرة، وفي أقل من نص ساعة، كان خلص كاع واجباتو. بعدما خلص، شد الكرة ديالو وخرج يلعب. كان يلعب ويجري وهو مرتاح البال، حاس بفرحة كبيرة فقلبو. لأول مرة، حس بفرحة اللعب بلا ضغط ولا هم واجبات.

في نهاية اليوم، سليم رجع لدارو مفرح ومحمد الله أنه قدر يعمل التوازن بين الخدمة واللعب. من ديك النهار، سليم ديما كان يخلص واجباتو المدرسية الأول، عاد يمشي يلعب. بدا يحس بالراحة أكثر فحياتو اليومية وحتى درجاتو فالمدرسة تحسنو.

وهاكذا، تعلم سليم درس غزال: بأنه كاين وقت للخدمة ووقت للعب، والفرحة الحقيقية كتجي بعدما نكملو واجباتنا. وعاش سليم سعيد ومرتاح، هو وكرتو وكتوبو في بلاد جميلة اسمها جيبوتي.

وهكذا تسلل الفرح والحكمة إلى قلوب الصغير سليم وكل من يسمع هاد القصة. 

وكانت هادي قصة سليم الي تعلم بأن في الحياة لازم يكون وقت لكلشي، والتوازن هو السر لحياة سعيدة ومتوازنة."
933,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. لازم الأحداث ديال القصة تكون في مدينة الملاهي. النهاية ديال القصة خاصها تكون حزينة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الحب. بلاد الأحداث هي  العراق. زيد شي تحول ماشي متوقع ف الأحداث: تحول الصديق المقرب إلى خصم.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان جوج دراري صغار، أنس ويوسف، جايين من مدينة بغداد بالعراق، غادين يقضيو يوم في مدينة الملاهي، فرحانين بزاف ومتحمسين يلعبو ويضحكو.

أنس قال ليوسف: ""واخا نبداو بلعبة القطار الصاروخ؟ بانت لي غتكون ممتعة بزاف!""
يوسف جاوب بحماس: ""آه، غتكون مغامرة زوينة! ياله!""

لعبو وضحكو حتى طلع العشية. ولكن فلحظة، وهما كيتجولو عند كشك الحلويات، يوسف بدا كيغير رأيو بشكل مفاجئ وقال: ""بغيت نجرب اللعبة الخطيرة، اللي كايقولو عليها غير للشجعان.""

أنس بان ليه متردد وقال: ""ولاكن يوسف، راه كتبان ليا خطيرة بزاف وأنا خايف نضرب.""

يوسف بلا تفهم زعف منو وقال: ""إلا مابغيتيش تجرب معايا، معندهاش بالصحاقة. أنا غادي نديرها وحدي!""

أنس حاول يقنعه يبقاو معا بعضياتهم ولاكن يوسف مابغاش يسمع. مشا يوسف جرب اللعبة الخطيرة وأنس وقف عند الباب يتفرج. للأسف، اللعبة توقفت على حالة ويوسف ضرب وجرح راسو.

كيفما جاو المسعفين يعاونو يوسف، أنس كان كيجري عندو وعيونو مليانة دموع. قال ليه: ""سمح ليا يا يوسف، كان خاصني نمنعك بزاف!""

يوسف، وهو طالع في سيارة الإسعاف، قال بصوت ضعيف: ""لا أنس، أنا لي خاصني نتأسف. ماكانش خاصني نزعف منك ونتركك. الصداقة ديالنا أهم من أي لعبة.""

أنس بقا واقف، كيشوف في صاحبو كيتبعد، وقلبو كيحس بالألم. 

الدرس اللي تعلمو من هاد النهار هو قيمة الحب والصداقة، وبلي مهما وقع، لازم تبقى صافي وفي بلاصتك مع اللي كتبغي."
934,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 1. الدرس اللي نتعلموه من القصة هو حذر من اللي درتي فيه الخير. بلاد الأحداث هي  فلسطين. النشاط: اللعب مع الحيوانات الأليفة. لازم القصة تكون فيها شي إحساس بالترقب. زيد شي تحول ماشي متوقع ف الأحداث: النجاة من موقف ميؤوس منه بطريقة مبتكرة.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في فلسطين، فواحد الحومة صغيرة وهادئة، كان يعيش ولد صغير يسمى يامن. يامن كان يحب اللعب مع الحيوانات الأليفة ديال الحومة، خصوصا مع قطة صغيرة كحلة اللون تسمى لولو. يوم ما، وهو يلعب مع لولو في الزنقة، شداتها فخة من الفخاخ المنصوبة لالتقاط القطط الضالة. لولو حاصرها الألم، ويامن بقى يبكي ما عارفش شنو يدير.

فهاد اللحظة، يامن تفكر شي حاجة مفيدة درسها فالمدرسة على كيفاش تحرر حيوان من فخ بطريقة آمنة. باش استعمل عقله وما استسلمش لخوفه، صنع يامن فكرة مبتكرة. جاب مجموعة من العصي والحجارة الصغيرة وبنا بيهم آلة بسيطة تقدر ترفع الفخ عن لولو بآمان. بشوية شوية، وبكل حذر، يامن نجح يحرر لولو.

لولو، مرة أخرى حرة وبخير، عنقات يامن وهربت. يامن تبعها بنظراته وهو فرحان... لكن فرحته ما دامتش. الغد ليه، فاش كان خارج يقلب على لولو باش يلعب معاها، ما لقاهاش. دور فكل بلاصة في الحومة، حتى عرف خبر تخلي قلبه يتهرس بالحزن. لقاو لولو ميتة، صدماتها طوموبيل.

يامن حس بقلبه تكسر، ما قدرش يفهم كيفاش، بعد جميع اللي درو للنجاة ديالها، لولو ماتت. بقى يبكي ليالي وأيام، حاس بالفراغ الكبير لي خلاتو لولو.

من هاد القصة، يامن تعلم درس قاسي ومهم فنفس الوقت. تعلم يكون حذر من نتائج الخير اللي يدير، وأنه مهما درتي من خير فهاد الدنيا، الأقدار ممكن تكون غير متوقعة وما يرجع عليك بنفس الطريقة لي تتمنى. يامن ضل ديما يفكر فلولو وفاللحظات الزوينة لي قضاو مع بعضياتهم، وتعلم يعيش مع الذكرى ويستسلم لقوة القدر والظروف.







"
935,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. لازم الأحداث ديال القصة تكون في القرية. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 3. الدرس اللي نتعلموه من القصة هو حتى حاجة ما كاتجي بسهولة. بلاد الأحداث هي  الأردن. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان يا مكان، في قرية صغيرة في الأردن، عايشين ثلاثة أصدقاء: ياسين وليلى والحمار ديالهم عبود. ياسين وليلى خوت صغار زوينين وعبود كان صديقهم المخلص ديال القلب.

في يوم دافئ وجميل، قرروا ياسين وليلى يزرعوا بذور فلفل في حديقة ديالهم باش يصنعوا أحسن فلفل في القرية. لكن، بعد ما زرعو البذور، لقاو أن زرع الفلفل ماشي ساهل بحال ما كانو يتصوروا. الأرض كانت يابسة والفلفل ما كانش كيطلع.

ياسين قال: ""واش عمرنا غادي نشوفو الفلفل ديالنا كيطلع؟""
ليلى جاوبت بحزم: ""لازم نعاونو بعضياتنا وما نستسلمش! خاصنا نجيبو الماء من البئر باش نسقيو الأرض.""

وهنا دخل عبود في الحكاية. كل يوم، عبود كان كيحمل دلاء الماء على ظهره من البئر للحديقة. ياسين وليلى كانو ديما جنبو، كيسقيو وكيعتانو بالأرض بكل حب وعناية.

مع مرور الأيام، بداو يظهرو أولى علامات الفلفل الصغيرة. الفرحة ديالهم ما كانتش تنوصف! كل جهدهم وصبرهم بدا يعطي الثمار.

ليلى قالت: ""جدودنا ديما كانو يقولو لينا: ما كاينش حاجة كاتجي بلا جهد. دابا فهمت واش كانو يقصدو.""

ياسين ضحك وقال: ""وعبود كمان! ما كناش غادي نقدرو نديروها بلا مساعدتو.""

في النهاية، القرية كاملة جات باش تذوق الفلفل ديال ياسين وليلى وعبود، وكان جميع كيشكروهم على حلاوته وطعمه المميز. الأصدقاء تعلمو أن بالصبر والعمل الجماعي، يمكن ليهم يحققو أي حلم.

وهكذا، ياسين وليلى وعبود عاشو سعداء، فاخرين بجهدهم وبالدرس القيم اللي تعلموه: حتى حاجة ما كاتجي بسهولة. وعاشو في نهارهم كيتمتعو بثمار جهدهم في القرية الزوينة ديالهم.

وهذا يا سادة، نهاية قصتنا الجميلة."
936,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. لازم الأحداث ديال القصة تكون في الدار. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 2. بلاد الأحداث هي  ليبيا. الأحداث كاينة في الفصل ديال الربيع. النشاط: القراية. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في دار كبيرة وزوينة في ليبيا، كان كاين جوج أصحاب، يوسف وأمين. يوسف عندو 7 سنين وأمين عندو 8 سنين. الفصل كان الربيع، والجو كان زوين بزاف، الشمس كتحمر والزهور كتفتح في كل جهة ديال الدار. يوسف وأمين كيحبو يقراو الكتب مع بعضياتهم في كل نهار بعد المدرسة.

نهار من النهارات، لقاو كتاب جديد بغاو يقراوه مع بعض. الكتاب كان على قصة مغامرات فيها السحر والفرسان. بداو يقراو في الصالة حدا الشباك باش يستمتعو بالجو الزين وهوما كيقراو. كل واحد فيهم كان متحمس يشوف شنو غادي يوقع في الصفحة التالية.

أمين كان كيقرا بصوت عالي ويوسف كيسمع بانتباه كبير. الوقت كيدوز بلا ما يحسو بيه. يوم طويل وهوما ساهين في قصتهم المحبوبة.

لكن، في نهاية النهار، وهما واصلين لآخر صفحة في الكتاب، لقاو القصة سالات بطريقة ماتوقعوهاش. البطل ديال القصة ماقدرش ينقذ المملكة وسالا حزين ووحيد. يوسف وأمين حسو بحزن كبير، نظراتهم كانت متبادلة وعيونهم مليانة دموع. كيف يمكن لقصة يحبوها تسالي بهاد الطريقة؟

ولكن، في ديك اللحظة، أمين شد يد يوسف وقال ليه بصوت حنين: ""مهما كانت القصص تسالي بنهايات حزينة، الصداقة ديالنا غادي تبقى ديما قوية"". يوسف بتاسم بحزن، وفهم بأن حتى في اللحظات الحزينة، صداقتهم هي الضو اللي مزال كيخلي الأيام ديالهم زوينة.

مع هاد الفكرة، تسدو الكتاب، حاسين بخيبة أمل من النهاية، لكن دافئين في قلبهم بالحب والصداقة اللي بيناتهم. الدار صبحت بحال اللي فيها سكون غريب، من بعد الضحك والغوات ديال القراية، تسكر الكلام وجا الوقت للنوم، كل واحد حامل فكرة على أهمية الصداقة حتى في وجه القصص الحزينة."
937,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. لازم الأحداث ديال القصة تكون في الغابة. النهاية ديال القصة خاصها تكون حزينة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 1. بلاد الأحداث هي  عمان. لازم القصة تكون فيها شي إحساس بالغضب. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في يوم من الأيام، كان هناك ولد صغير اسمو يوسف، عمرو 10 سنين، عايش في قرية صغيرة جنب الغابة في عمان. يوسف كان باغي يعرف أسرار الغابة لي كلشي كان يحكي عليها. فقرر في يوم غيم، يدخل للغابة بوحدو باش يكتشفها. 

مشا وهو محمل بحقيبة صغيرة فيها شوية من الأكل وقرعة ديال الماء. بدا يمشي ويمشي، وكل ما يزيد يدخل فالغابة، كان يحس بحاجة غريبة، شي إحساس بالخوف ممزوج بالفضول. 

فجأة، سمع صوت زئير قوي. قلبو وقف وهو يسمع هاد الصوت، وقال بصوت مرتجف: ""ش...شكون هناك؟""

مكانش هناك أي جواب، غير الصدى ديال صوتو لي رجع ليه. يوسف حس بالغضب يتملك منو، غاضب من نفسو علاش جا هنا بوحدو، وغاضب لأن خوفو بدا يغلب على فضولو.

شوية وهو يمشي، لقى واحد الطائر صغير طايح على الأرض، جناحو مكسور. يوسف نسى خوفو وتقرب للطائر وهو يقول: ""واش نتا تايه بحالي؟""

حاول يوسف يعتني بالطائر، جبد من حقيبتو شوية ديال الطعام وعطاه ليه، وحاول يربط ليه جناحو المكسور بشوية ديال لفاصم. لكن مع الأسف، الطائر كان ضعيف بزاف ومات فالأخير.

يوسف حس بالحزن يغمر قلبو، دابا هو مش بس غاضب من نفسو حيت جا للغابة ومعرض راسو للخطر، ولكن زايدون حزن شديد على موت الطائر لي حاول يساعده. وقف شوية وهو يبكي جنب جثة الطائر، بعدها جمع قوتو وقرر يرجع للدار.

يوسف تاه فالغابة لمدة ساعات قبل ما يقدر يرجع لقريتو. ولما رجع، حكى لأهلو على كلشي صار معاه، على الطائر لي لقا وحاول يساعد. أهلو سمعو ليه بالعطف وعنقوه، حاولو يهديو من راسو ويبينو ليه قيمة الشجاعة والرحمة لي كان عندو.

من ديك النهار، يوسف عمرو نسى الرحلة للغابة ولا الطائر لي حاول يساعد ومات. بقا ديما يفكر فيه، وتعلم درس قاسي على قيمة الحياة وعلى بأهمية ديما كون مع الناس لي تبغيهم جنبك، خصوصا في الأوقات الصعبة."
938,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. النهاية ديال القصة خاصها تكون سعيدة. عدد الأشخاص في القصة لازم يكون 1. الموضوع ديال القصة خاصو يكون العمل الجماعي والتعاون. بلاد الأحداث هي  الصومال. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان يا مكان، في بلاد الصومال الجميلة، كان هناك ولد صغير اسمه يوسف. يوسف كان يحب يلعب فالحومة ديالو مع الدراري الخرين، ولكن كانت عنده مشكلة صغيرة، كان كلشي كيدير ليه تيكالة لما كيحاول يلعب معاهم بوحدو. يوسف كان باغي يوريهم بللي حتى هو يقدر يعاون ويكون جزء من الفريق ديالهم.

واحد النهار، الحومة كانت عامرة بالفرحة والضحك، والدراري كانو قاعدين يلعبو ويجريو فواحد البلاصة جميلة بزاف، ولكن وقعات مشكلة! الكورة ديالهم طاحت فواحد البلاصة صعيبة دبا طول باش يجيبوها، كانت كورة كبرا وباها.

يوسف، اللي كان كيشوف من بعيد، قال فنفسو بللي هذا هو الوقت ديالو باش يوري ليهم قدرتو والخير لي في قلبو. مشا بجرأة وقال ليهم: ""أنا نقدر نجيب ليكم الكورة!""

الدراري تفرجو عليه بتعجب، ولكن ما كانش فيهم شك انه يقدر يعاون. يوسف بدا كيدير جهدو بزاف، وبعد شوية ديال الوقت والمحاولات، تمكن من جيب الكورة! الدراري كلهم فرحو بزاف وقالو ليوسف بللي هو صديق ديالهم الجديد وبغاو يلعب معاه ديما.

من داك النهار، يوسف ولا يلعب مع الدراري كل نهار وبقاو صحاب. يوسف عرف بللي العمل الجماعي والمساعدة ديالو جمعهم معاه، والحومة دارت فرحة أكبر وبقى يوسف سعيد حيت وجد صحابو الجداد.

وهاكدا، قصتنا تكمل بالفرحة والتعاون. يوسف وأصحابو علمونا بللي العمل الجماعي قادر يجمعنا ويخلق صداقات جديدة. وعاشو جميع في سعادة ووئام. النهاية."
